id,title,authors,countries,first_year_published,Title
3143,The Golden Ass (Metamorphoses): Or Metamorphoses,Apuleius,Roman,180.0,golden ass
2683,Written on the Body,Jeanette Winterson,British,1993.0,written on body
2684,July's People,Nadine Gordimer,South African,1981.0,july's people
2766,Endgame,Samuel Beckett,Irish,1957.0,endgame
2693,The Radiant Way,Margaret Drabble,British,1987.0,radiant way
869,Essays of E. B. White,E. B. White,American,1977.0,essays of e. b. white
773,The Journalist and the Murderer,Janet Malcolm,American,1990.0,journalist and murderer
78,The Recognitions,William Gaddis,American,1955.0,recognitions
2690,Flaubert's Parrot,Julian Barnes,British,1984.0,flaubert's parrot
2229,Hard Times: An Oral History of the Great Depression,Studs Terkel,American,1970.0,hard times
4248,Home Fire,Kamila Shamsie,British,2017.0,home fire
3167,Norwegian Wood,Haruki Murakami,Japanese,1987.0,norwegian wood
533,The Rise and Fall of the Third Reich,William L. Shirer,American,1960.0,rise and fall of third reich
2206,Dust Tracks on a Road: An Autobiography,Zora Neale Hurston,American,1942.0,dust tracks on road
3271,The Secret Diary of Adrian Mole Aged 13 3/4,Sue Townsend,British,1982.0,secret diary of adrian mole aged 13 3/4
2054,"Far From the Tree: Parents, Children and the Search for Identity",Andrew Solomon,American,2012.0,far from tree
3179,Essays and Aphorisms,Arthur Schopenhauer,German,1860.0,essays and aphorisms
3277,The Colour of Magic,Terry Pratchett,British,1983.0,colour of magic
498,The Moor's Last Sigh,Salman Rushdie,British,1995.0,moor's last sigh
3162,I Will Bear Witness,Victor Klemperer,German,1998.0,i will bear witness
2116,Pricksongs and Descants,Robert Coover,American,1969.0,pricksongs and descants
1164,Encyclopédie,Denis Diderot,French,1751.0,encyclopédie
2391,Words,Jean Paul Sartre,French,1963.0,words
2029,The Man Who Mistook His Wife for a Hat,Oliver Sacks,British,1985.0,man who mistook his wife for hat
2586,The Art of Fielding,Chad Harbach,American,2011.0,art of fielding
697,The Frontier in American History,Frederick Jackson Turner,American,1920.0,frontier in american history
1930,On Beauty,Zadie Smith,British,2005.0,on beauty
703,Nature and Destiny of Man,Reinhold Niebuhr,American,1943.0,nature and destiny of man
1235,Suttree,Cormac McCarthy,American,1979.0,suttree
2001,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,Sierra Leonean,2007.0,long way gone
2473,A Thousand Splendid Suns,Khaled Hosseini,Afghan,2007.0,thousand splendid suns
832,The Age of Reform,Richard Hofstadter,American,1955.0,age of reform
2474,Balzac and the Little Chinese Seamstress,Dai Sijie,Chinese,2000.0,balzac and little chinese seamstress
3085,Story of Ferdinand,Munro Leaf,American,1936.0,story of ferdinand
840,Main Currents in American Thought,Vernon L Parrington,American,1927.0,main currents in american thought
729,Patriotic Gore,Edmund Wilson,American,1962.0,patriotic gore
2488,The Bookseller of Kabul,Asne Seierstad,Norwegian,2003.0,bookseller of kabul
3285,The Selfish Gene,Richard Dawkins,British,1976.0,selfish gene
760,The Face of Battle,John Keegan,British,1976.0,face of battle
640,The Gathering,Anne Enright,Irish,2006.0,gathering
2731,The Narrow Road to the Deep North,Matsuo Bashō,Japanese,1689.0,narrow road to deep north
631,"How Late It Was, How Late",James Kelman,Scottish,1994.0,"how late it was, how late"
1038,In the Heart of the Sea,Nathaniel Philbrick,American,2001.0,in heart of sea
1096,The Hero with a Thousand Faces,Joseph Campbell,American,1949.0,hero with thousand faces
637,Vernon God Little,DBC Pierre,British,2003.0,vernon god little
503,The Armies of the Night,Norman Mailer,American,1968.0,armies of night
4145,A Gate at the Stairs,Lorrie Moore,American,2009.0,gate at stairs
1647,On the Revolutions of the Heavenly Spheres,Nicolaus Copernicus,Polish,1543.0,on revolutions of heavenly spheres
301,The Yearling,Marjorie Kinnan Rawlings,American,1938.0,yearling
612,G.,John Berger,British,1972.0,g.
1599,Hippocratic Corpus,Hippocrates,Greek,-300.0,hippocratic corpus
611,In a Free State,V. S. Naipaul,Trinidadian,1971.0,in free state
1469,Twilight,Stephenie Meyer,American,2005.0,twilight
384,Mao II,Don DeLillo,American,1991.0,mao ii
639,The Sea,John Banville,Irish,2005.0,sea
1577,Birthday Letters,Ted Hughes,British,1998.0,birthday letters
625,The Old Devils,Kingsley Amis,British,1986.0,old devils
1326,Roots,Alex Haley,American,1977.0,roots
2933,Watt,Samuel Beckett,Irish,1953.0,watt
4132,The Master,Colm Tóibín,Irish,2004.0,master
2408,The Women's Room,Marilyn French,American,1977.0,women's room
3382,Bury My Heart at Wounded Knee,Dee Alexander Brown,American,1970.0,bury my heart at wounded knee
3137,"The Road Less Travelled: A New Psychology of Love, Traditional Values and Spiritual Growth",M. Scott Peck,American,1978.0,road less travelled
3527,How Should a Person Be?,Sheila Heti,Canadian,2010.0,how should person be?
3524,The Neapolitan Novels,Elena Ferrante,Italian,2012.0,neapolitan novels
1095,Tell Me a Riddle,Tillie Olsen,American,1961.0,tell me riddle
3048,Poems of Rumi,Jalāl al-Dīn Rūmī (Maulana),Persian,1273.0,poems of rumi
3050,We Have Always Lived in the Castle,Shirley Jackson,American,1962.0,we have always lived in castle
1288,A Heartbreaking Work of Staggering Genius,Dave Eggers,American,2000.0,heartbreaking work of staggering genius
644,The Unconsoled,Kazuo Ishiguro,British,1995.0,unconsoled
2063,The Dispossessed,Ursula K. Le Guin,American,1974.0,dispossessed
4336,The Innocence of Father Brown,G. K. Chesterton,British,1911.0,innocence of father brown
2966,The Poems of Francois Villon,François Villon,French,1463.0,poems of francois villon
496,The Fall,Albert Camus,French,1956.0,fall
2032,The Very Hungry Caterpillar,Eric Carle,American,1969.0,very hungry caterpillar
2444,Cranford,Elizabeth Gaskell,British,1851.0,cranford
3261,The Tiger Who Came to Tea,Judith Kerr,British,1968.0,tiger who came to tea
2859,Histories,Cornelius Tacitus,Roman,110.0,histories
1078,The Collected Stories of Isaac Babel,Isaac Babel,Russian,1955.0,collected stories of isaac babel
2445,The Warden,Anthony Trollope,British,1855.0,warden
3260,We're Going on a Bear Hunt,Michael Rosen,British,1989.0,we're going on bear hunt
3259,The Gruffalo,Julia Donaldson,British,1999.0,gruffalo
4256,Ballet Shoes,Noel Streatfeild,British,1936.0,ballet shoes
2874,Wittgenstein's Mistress,David Markson,American,1988.0,wittgenstein's mistress
2281,Tristes Tropiques,Claude Lévi-Strauss,French,1955.0,tristes tropiques
3795,The Nine Tailors,Dorothy L Sayers,British,1934.0,nine tailors
4258,The Witches,Roald Dahl,British,1983.0,witches
1502,Upanishads,Hindu scripture,Indian,-600.0,upanishads
4034,The Black Dahlia,James Ellroy,American,1987.0,black dahlia
2877,The Selected Works of Cesare Pavese,Cesare Pavese,Italian,1956.0,selected works of cesare pavese
2894,A Violent Life,Pier Paolo Pasolini,Italian,1959.0,violent life
2267,Giants in the Earth,Ole Edvart Rolvaag,Norwegian,1927.0,giants in earth
766,A Mathematician's Apology,G. H. Hardy,British,1940.0,mathematician's apology
2902,The Kreutzer Sonata: And Other Stories,Leo Tolstoy,Russian,1889.0,kreutzer sonata
2002,A Series of Unfortunate Events #1: The Bad Beginning,Lemony Snicket,American,1999.0,series of unfortunate events #1
273,Lanark,Alasdair Gray,Scottish,1981.0,lanark
2692,The Last Good Kiss,James Crumley,American,1978.0,last good kiss
2459,Home and the World,Rabindranath Tagore,Indian,1916.0,home and world
2880,Amerika,Franz Kafka,Czech,1927.0,amerika
2892,The Elementary Particles,Michel Houellebecq,French,1998.0,elementary particles
2810,Billy Budd,Herman Melville,American,1924.0,billy budd
3022,A Severed Head,Iris Murdoch,British,1961.0,severed head
2728,The Complete Poetry and Essential Prose of John Milton,John Milton,British,1674.0,complete poetry and essential prose of john milton
1349,Ten Days That Shook the World,John Reed,American,1919.0,ten days that shook world
2729,The Misanthrope,Molière,French,1673.0,misanthrope
1358,The Common Sense Book of Baby and Child Care,Benjamin Spock,American,1946.0,common sense book of baby and child care
2730,Two Treatises of Government,John Locke,British,1689.0,two treatises of government
1312,How to Win Friends and Influence People,Dale Carnegie,American,1936.0,how to win friends and influence people
3367,Against Nature,J. K. Huysmans,French,1884.0,against nature
3369,Junky,William S. Burroughs,American,1953.0,junky
3018,Blindness,Henry Green,British,1926.0,blindness
3365,The Castle of Otranto: A Gothic Story,Horace Walpole,British,1764.0,castle of otranto
3362,Love in a Cold Climate,Nancy Mitford,British,1949.0,love in cold climate
3064,Future Shock: The Third Wave,Alvin Toffler,American,1980.0,future shock
3019,Living,Henry Green,British,1929.0,living
2744,The Poems of Walt Whitman,Walt Whitman,American,1892.0,poems of walt whitman
1475,Unless,Carol Shields,Canadian,2002.0,unless
3439,Your Face Tomorrow: Dance and dream,Javier Marías,Spanish,2004.0,your face tomorrow
3440,"Your Face Tomorrow: Poison, Shadow and Farewell",Javier Marías,Spanish,2007.0,your face tomorrow
3438,Your Face Tomorrow: Fever and Spear,Javier Marías,Spanish,2002.0,your face tomorrow
1961,Cathedral,Raymond Carver,American,1984.0,cathedral
3441,Bartleby & Co,Enrique Vila-Matas,Spanish,2004.0,bartleby & co
2067,Ender's Game,Orson Scott Card,American,1980.0,ender's game
1517,Nickel And Dimed,Barbara Ehrenreich,American,2001.0,nickel and dimed
573,The Clan of the Cave Bear,Jean M. Auel,American,1980.0,clan of cave bear
543,The Secret Garden,Frances Hodgson Burnett,British,1911.0,secret garden
2466,"Bless Me, Ultima",Rudolfo Anaya,American,1972.0,"bless me, ultima"
1172,A Lost Lady,Willa Cather,American,1923.0,lost lady
2264,Outlander,Diana Gabaldon,American,1991.0,outlander
3386,Old Filth,Jane Gardam,British,2004.0,old filth
3396,At Last,Edward St Aubyn,British,2012.0,at last
3393,Bad News,Edward St Aubyn,British,1992.0,bad news
3394,Some Hope,Edward St Aubyn,British,1994.0,some hope
3392,Never Mind,Edward St Aubyn,British,1992.0,never mind
752,The Gnostic Gospels,Elaine Pagels,American,1979.0,gnostic gospels
378,The Old Forest,Peter Taylor,American,1986.0,old forest
2060,The Good Lord Bird: A Novel,James McBride,American,2013.0,good lord bird
3108,The Beautyful Ones are Not Yet Born,Ayi K. Armah,Ghanaian,1968.0,beautyful ones are not yet born
3213,Michael Kohlhaas,Heinrich von Kleist,German,1810.0,michael kohlhaas
3210,Wilhelm Meister's Apprenticeship,Johann Wolfgang von Goethe,German,1796.0,wilhelm meister's apprenticeship
3220,The Royal Game,Stefan Zweig,Austrian,1942.0,royal game
2926,Resurrection: A Novel,Leo Tolstoy,Russian,1899.0,resurrection
4538,Pachinko,Min Jin Lee,Korean,2017.0,pachinko
4267,The Overstory,Richard Powers,American,2018.0,overstory
3221,The German Lesson,Siegfried Lenz,German,1968.0,german lesson
3388,The Absolutely True Diary of a Part-Time Indian,Sherman Alexie,American,2007.0,absolutely true diary of part-time indian
3442,Auto Da Fé,Elias Canetti,Bulgarian,1935.0,auto da fé
354,The Mambo Kings Play Songs of Love,Oscar Hijuelos,American,1989.0,mambo kings play songs of love
372,Olive Kitteridge,Elizabeth Strout,American,2008.0,olive kitteridge
3230,The Discovery of Heaven,Harry Mulisch,Dutch,1992.0,discovery of heaven
3425,The Buddha in the Attic,Julie Otsuka,American,2011.0,buddha in attic
661,Going After Cacciato,Tim O'Brien,American,1979.0,going after cacciato
502,And the Band Played On,Randy Shilts,American,1987.0,and band played on
676,Charming Billy,Alice McDermott,American,1997.0,charming billy
3383,A Perfect Spy,John le Carré,British,1986.0,perfect spy
3228,A Tale of Love and Darkness,Amos Oz,Israeli,2002.0,tale of love and darkness
4160,The Yiddish Policemen's Union,Michael Chabon,American,2007.0,yiddish policemen's union
3133,Forbidden Colours,Yukio Mishima,Japanese,1951.0,forbidden colours
3547,Do Everything in the Dark,Gary Indiana,American,2003.0,do everything in dark
2350,American Genius: A Comedy,Lynne Tillman,American,2006.0,american genius
3564,Home Land,Sam Lipsyte,American,2004.0,home land
94,Ubik,Philip K. Dick,American,1969.0,ubik
4249,Strumpet City,James Plunkett,Irish,1969.0,strumpet city
3965,Kiss of the Spider Woman,Manuel Puig,Argentinian,1976.0,kiss of spider woman
4075,Before Night Falls, Reinaldo Arenas,Cuban,1992.0,before night falls
4252,The Lonely Passion of Judith Hearne,Brian Moore,Irish,1955.0,lonely passion of judith hearne
2870,The Horse's Mouth,Joyce Cary,British,1944.0,horse's mouth
3841,The Labyrinth of Solitude,Octavio Paz,Mexican,1950.0,labyrinth of solitude
3889,No One Writes to the Colonel,Gabriel Garcia Marquez,Colombian,1961.0,no one writes to colonel
2895,The Daughter of Time,Josephine Tey,British,1951.0,daughter of time
427,The Railway Children,Edith Nesbit,British,1906.0,railway children
2675,The Slaves of Solitude,Patrick Hamilton,British,1947.0,slaves of solitude
4164,Exit West,Mohsin Hamid,Pakistani,2017.0,exit west
242,The Wapshot Chronicle,John Cheever,American,1957.0,wapshot chronicle
256,The Magnificent Ambersons,Booth Tarkington,American,1918.0,magnificent ambersons
2823,The Poems of Percy Bysshe Shelley,Percy Bysshe Shelley,British,1822.0,poems of percy bysshe shelley
2833,The Crucible,Arthur Miller,American,1953.0,crucible
1132,Nadja,André Breton,French,1928.0,nadja
1622,Reveille in Washington,Margaret Leech,American,1942.0,reveille in washington
1083,Gimpel the Fool,Isaac B Singer,Polish,1957.0,gimpel fool
1151,Critique of Pure Reason,Immanuel Kant,German,1781.0,critique of pure reason
1225,The Unconscious,Sigmund Freud,Austrian,1890.0,unconscious
2189,Notes from a Small Island,Bill Bryson,American,1995.0,notes from small island
2033,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,American,2010.0,unbroken
1106,Against Interpretation,Susan Sontag,American,1966.0,against interpretation
2197,Great Plains,Ian Frazier,American,1989.0,great plains
3477,Swan Song,Robert R. McCammon,American,1987.0,swan song
3001,Collected Works of Edna St. Vincent Millay,Edna St. Vincent Millay,American,1950.0,collected works of edna st. vincent millay
2986,Letters to a Young Poet,Rainer Maria Rilke,Austrian,1934.0,letters to young poet
2605,Conversation in the Cathedral,Mario Vargas Llosa,Peruvian,1969.0,conversation in cathedral
2549,Richard III,William Shakespeare,British,1592.0,richard iii
4173,The Nickel Boys,Colson Whitehead,American,2019.0,nickel boys
5,Appointment in Samarra,John O'Hara,American,1934.0,appointment in samarra
2125,Cannery Row,John Steinbeck,American,1945.0,cannery row
3452,Titus Groan,Mervyn Peake,British,1946.0,titus groan
3456,The Ragged Trousered Philanthropists,"Robert Tressell, Peter Miles",British,1914.0,ragged trousered philanthropists
3453,Gormenghast,Mervyn Peake,British,1950.0,gormenghast
3067,A Streetcar Named Desire,Tennessee Williams,American,1947.0,streetcar named desire
3993,On the Black Hill,Bruce Chatwin,British,1982.0,on black hill
1144,Where I'm Calling From,Raymond Carver,American,1988.0,where i'm calling from
5394,The Power,Naomi Alderman,British,2016.0,power
4562,A Gentleman in Moscow,Amor Towles,American,2016.0,gentleman in moscow
4142,The Children's Book,A. S. Byatt,British,2009.0,children's book
968,Lenin's Tomb: The Last Days of the Soviet Empire,David Remnick,American,1994.0,lenin's tomb
4008,Empire of the Sun,J. G. Ballard,British,1984.0,empire of sun
1042,Arc of Justice,Kevin Boyle,American,2004.0,arc of justice
2018,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,American,2005.0,team of rivals
3921,Eva Trout,Elizabeth Bowen,Irish,1968.0,eva trout
1416,The Amber Spyglass,Philip Pullman,British,2000.0,amber spyglass
1014,The Worst Journey in the World,Apsley Cherry-Garrard,British,1922.0,worst journey in world
3548,Veronica,Mary Gaitskill,American,2005.0,veronica
3428,Preparation for the Next Life,Atticus Lish,American,2015.0,preparation for next life
1008,Voices from Chernobyl,Svetlana Alexievich,Belarusian,2005.0,voices from chernobyl
805,The Habit of Being,Flannery O'Connor,American,1978.0,habit of being
6304,The Last Bouquet,Marjorie Bowen,Unknown,,last bouquet
2349,Stranger Things Happen,Kelly Link,American,2001.0,stranger things happen
679,The Great Fire,Shirley Hazzard,Australian,2003.0,great fire
1298,Fast Food Nation,Eric Schlosser,American,2001.0,fast food nation
6287,Melmoth The Wanderer,Charles Maturin,Irish,1820.0,melmoth wanderer
851,The Hedgehog and the Fox,Isaiah Berlin,British,1953.0,hedgehog and fox
2086,Sixty Stories,Donald Barthelme,American,1981.0,sixty stories
2236,The Country of the Pointed Firs,Sarah Orne Jewett,American,1896.0,country of pointed firs
2876,The Emigrants,Winfried Georg Sebald,German,1992.0,emigrants
241,From Here to Eternity,James Jones,American,1951.0,from here to eternity
2354,Parzival,Wolfram Eschenbach,German,1200.0,parzival
